,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
784,BriannaAmissi,Bяι€,2954080978,1.24622E+18,/BriannaAmissi/status/1246222165776764929,03-04-2020 23:44,1585957492,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""😁"" aria-label=""Emoji: Grinning face with smiling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f601.png"" title=""Grinning face with smiling eyes""/></p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24622E+18,"[{'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
785,Jonatan1Mejia,Jonatan Mejia,30693572,1.24622E+18,/Jonatan1Mejia/status/1246222059019083781,03-04-2020 23:44,1585957467,Never mind just saw the previous tweet! Yess love you guys! ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Never mind just saw the previous tweet! Yess love you guys! <img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/></p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.24622E+18,"[{'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
786,Jonatan1Mejia,Jonatan Mejia,30693572,1.24622E+18,/Jonatan1Mejia/status/1246221874180259842,03-04-2020 23:43,1585957423,You guys should have the homestate Dunkin’ give out free coffee and donuts to front liners for a week or on a specific day to give back. ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You guys should have the homestate Dunkin’ give out free coffee and donuts to front liners for a week or on a specific day to give back. <img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/></p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.24622E+18,"[{'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
787,SanicRedy,RedySanic #RIPRuby,1.09109E+18,1.24622E+18,/SanicRedy/status/1246221372138930176,03-04-2020 23:41,1585957303,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> We are calling you to make a sonic themed donut</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24622E+18,"[{'screen_name': 'Fandango', 'user_id': '14983499'}]"
788,dunkindonuts,Dunkin',8771022,1.24622E+18,/dunkindonuts/status/1246221199132233730,03-04-2020 23:41,1585957262,"In 1950 we opened our doors in Quincy, MA – and our hometown state holds a special place in our . From all of us to all of the workers on the frontlines – you’re our heroes.  #ClapBecauseWeCare","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In 1950 we opened our doors in Quincy, MA – and our hometown state holds a special place in our <img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/>. From all of us to all of the workers on the frontlines – you’re our heroes. <img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/><img alt=""👏"" aria-label=""Emoji: Clapping hands sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Clapping hands sign""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ClapBecauseWeCare?src=hash""><s>#</s><b>ClapBecauseWeCare</b></a></p>",[],['ClapBecauseWeCare'],FALSE,[],,468,42,19,TRUE,FALSE,,[]
789,s1posterwife,Sarah Brennan,83013596,1.24622E+18,/s1posterwife/status/1246220413857865728,03-04-2020 23:37,1585957074,Thank you @dunkindonuts for the Love Notes.  #irunondunkin #ilovedunkinpic.twitter.com/G8uSVDYDD8,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> for the Love Notes. <img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/><img alt=""🍩"" aria-label=""Emoji: Doughnut"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f369.png"" title=""Doughnut""/><img alt=""☕️"" aria-label=""Emoji: Hot beverage"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2615.png"" title=""Hot beverage""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/irunondunkin?src=hash""><s>#</s><b>irunondunkin</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ilovedunkin?src=hash""><s>#</s><b>ilovedunkin</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/G8uSVDYDD8"">pic.twitter.com/G8uSVDYDD8</a></p>",[],"['irunondunkin', 'ilovedunkinpic']",TRUE,['https://pbs.twimg.com/media/EUt2250XQAUOlNX.jpg'],,0,0,0,FALSE,FALSE,,[]
790,mattackdoggz,III_Ruin,1390795578,1.24622E+18,/mattackdoggz/status/1246219501739347970,03-04-2020 23:34,1585956857,"Close @dunkindonuts during pandemic. Pay employees. Join the campaign: https://www.coworker.org/petitions/close-dunkin-during-pandemic-pay-employees?share=07274e25-04a9-4b50-a54e-f03ac3d660c5&source=twitter-share-email-button&time=1585870396&utm_source=twitter … 
dunkin donuts is NOT essential, if you need coffee so bad, make it at home instead of risking the workers health.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Close <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> during pandemic. Pay employees. Join the campaign: <a class=""twitter-timeline-link"" data-expanded-url=""https://www.coworker.org/petitions/close-dunkin-during-pandemic-pay-employees?share=07274e25-04a9-4b50-a54e-f03ac3d660c5&amp;source=twitter-share-email-button&amp;time=1585870396&amp;utm_source=twitter"" dir=""ltr"" href=""https://t.co/52WyHIYRg0"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.coworker.org/petitions/close-dunkin-during-pandemic-pay-employees?share=07274e25-04a9-4b50-a54e-f03ac3d660c5&amp;source=twitter-share-email-button&amp;time=1585870396&amp;utm_source=twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">coworker.org/petitions/clos</span><span class=""invisible"">e-dunkin-during-pandemic-pay-employees?share=07274e25-04a9-4b50-a54e-f03ac3d660c5&amp;source=twitter-share-email-button&amp;time=1585870396&amp;utm_source=twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> 
dunkin donuts is NOT essential, if you need coffee so bad, make it at home instead of risking the workers health.</p>",['https://www.coworker.org/petitions/close-dunkin-during-pandemic-pay-employees?share=07274e25-04a9-4b50-a54e-f03ac3d660c5&source=twitter-share-email-button&time=1585870396&utm_source=twitter'],[],FALSE,[],,0,1,0,FALSE,FALSE,,[]
791,SEBMarketBK,SEB Market (bk) 💸,8.16272E+17,1.24622E+18,/SEBMarketBK/status/1246219190257815557,03-04-2020 23:33,1585956783,Day 14 food. Ordered @dunkindonuts this morning because I missed them. Got donuts for the security and janitors in my building. Security screens everyone coming in the door and looks out for the elderly and… https://www.instagram.com/p/B-iYvElACUK/?igshid=1lx09uewx0ffx …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Day 14 food. Ordered <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> this morning because I missed them. Got donuts for the security and janitors in my building. Security screens everyone coming in the door and looks out for the elderly and… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/B-iYvElACUK/?igshid=1lx09uewx0ffx"" dir=""ltr"" href=""https://t.co/DsLYVAeHd3"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/B-iYvElACUK/?igshid=1lx09uewx0ffx""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/B-iYvElACUK/</span><span class=""invisible"">?igshid=1lx09uewx0ffx</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/B-iYvElACUK/?igshid=1lx09uewx0ffx'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
792,davidspitz823,David Spitz,23622022,1.24622E+18,/davidspitz823/status/1246218314696843264,03-04-2020 23:29,1585956574,"I'm at @DunkinDonuts in Lincolnwood, IL https://www.swarmapp.com/c/ab4JmDZOjIM ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>DunkinDonuts</strong></b></a> in Lincolnwood, IL <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.swarmapp.com/c/ab4JmDZOjIM"" dir=""ltr"" href=""https://t.co/ypzgNoYHzP"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.swarmapp.com/c/ab4JmDZOjIM""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">swarmapp.com/c/ab4JmDZOjIM</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://www.swarmapp.com/c/ab4JmDZOjIM'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
793,KGarriepy,Krista Ann,3294060285,1.24622E+18,/KGarriepy/status/1246217000403251202,03-04-2020 23:24,1585956261,Are maple donuts @dunkindonuts only a Massachusetts thing cause I'm sick of getting looked at like I'm crazy everytime I ask for one out of state,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Are maple donuts <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> only a Massachusetts thing cause I'm sick of getting looked at like I'm crazy everytime I ask for one out of state</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
794,Kaitlinn13_,K8,708393373,1.24622E+18,/Kaitlinn13_/status/1246215031890591749,03-04-2020 23:16,1585955791,Bc @dunkindonuts is good https://twitter.com/CloydRivers/status/1246105294213652483 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Bc <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> is good <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/CloydRivers/status/1246105294213652483"" dir=""ltr"" href=""https://t.co/s25N7x5tLn"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/CloydRivers/status/1246105294213652483""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/CloydRivers/st</span><span class=""invisible"">atus/1246105294213652483</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/CloydRivers/status/1246105294213652483'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
795,joeybear371,joe velleco,1043206039,1.24621E+18,/joeybear371/status/1246214623000485889,03-04-2020 23:14,1585955694,Close @dunkindonuts during pandemic. Pay employees. Join the campaign: https://www.coworker.org/petitions/close-dunkin-during-pandemic-pay-employees?bucket=&source=twitter-share-button&utm_campaign=&utm_source=twitter&share=d4c9df6d-3f18-4d26-b067-8a25b028066c … via @teamcoworker,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Close <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> during pandemic. Pay employees. Join the campaign: <a class=""twitter-timeline-link"" data-expanded-url=""https://www.coworker.org/petitions/close-dunkin-during-pandemic-pay-employees?bucket=&amp;source=twitter-share-button&amp;utm_campaign=&amp;utm_source=twitter&amp;share=d4c9df6d-3f18-4d26-b067-8a25b028066c"" dir=""ltr"" href=""https://t.co/M6JQbAb1lT"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.coworker.org/petitions/close-dunkin-during-pandemic-pay-employees?bucket=&amp;source=twitter-share-button&amp;utm_campaign=&amp;utm_source=twitter&amp;share=d4c9df6d-3f18-4d26-b067-8a25b028066c""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">coworker.org/petitions/clos</span><span class=""invisible"">e-dunkin-during-pandemic-pay-employees?bucket=&amp;source=twitter-share-button&amp;utm_campaign=&amp;utm_source=twitter&amp;share=d4c9df6d-3f18-4d26-b067-8a25b028066c</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""759665412"" dir=""ltr"" href=""/teamcoworker""><s>@</s><b>teamcoworker</b></a></p>",['https://www.coworker.org/petitions/close-dunkin-during-pandemic-pay-employees?bucket=&source=twitter-share-button&utm_campaign=&utm_source=twitter&share=d4c9df6d-3f18-4d26-b067-8a25b028066c'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
796,stevie_nickels,Stevie_Nickels,9.22216E+17,1.24621E+18,/stevie_nickels/status/1246213440299053056,03-04-2020 23:10,1585955412,"Shout out @dunkindonuts  
The Dunkin’ Joy in Childhood Foundation activated $1.25 million in emergency grants for health and hunger relief organizations working on coronavirus relief. And they are extending payment terms to their franchise owners ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Shout out <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a>  
The Dunkin’ Joy in Childhood Foundation activated $1.25 million in emergency grants for health and hunger relief organizations working on coronavirus relief. And they are extending payment terms to their franchise owners <img alt=""💪"" aria-label=""Emoji: Flexed biceps"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4aa.png"" title=""Flexed biceps""/></p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
797,SagittariusRx,Rawan,3985454481,1.24621E+18,/SagittariusRx/status/1246213246568345601,03-04-2020 23:09,1585955366,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> good night babe, see you in the morning x</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
798,sandman420,Greg Atlas @ Social Distancing Fanime,22567457,1.24621E+18,/sandman420/status/1246212240845365254,03-04-2020 23:05,1585955126,Barbara Dunkindonuts,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""eu"">Barbara <strong>Dunkindonuts</strong></p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.2461E+18,"[{'screen_name': 'bdunkelman', 'user_id': '30817647'}]"
799,daley_edu,Destiny Daley,9.17507E+17,1.24621E+18,/daley_edu/status/1246212181991047168,03-04-2020 23:05,1585955112,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> messed up my coffee order  but I didn’t have them remake it and....IT WAS REALLY GOOD</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
800,Leah_Langleben,🔥Leigh/Leah Langleben🔥,9.77755E+17,1.24621E+18,/Leah_Langleben/status/1246209810166624263,03-04-2020 22:55,1585954546,Uh oh ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Uh oh <img alt=""🤭"" aria-label=""Emoji: Face with hand over mouth"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f92d.png"" title=""Face with hand over mouth""/></p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24606E+18,"[{'screen_name': 'WWEArmstrong', 'user_id': '239095089'}, {'screen_name': 'Taeler_Hendrix', 'user_id': '388174749'}]"
801,Leah_Langleben,🔥Leigh/Leah Langleben🔥,9.77755E+17,1.24621E+18,/Leah_Langleben/status/1246209743074574336,03-04-2020 22:55,1585954530,Lol ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und"">Lol <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/></p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24606E+18,"[{'screen_name': 'Taeler_Hendrix', 'user_id': '388174749'}, {'screen_name': 'WWEArmstrong', 'user_id': '239095089'}]"
802,TeamTuskMTG,NINE SIX SEVEN ONE,3834253096,1.24621E+18,/TeamTuskMTG/status/1246209035105419264,03-04-2020 22:52,1585954362,"@dunkindonuts can now produce on demand crispy pepper bacon from your phone, it's amazing. pic.twitter.com/yCsvHle9yc","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> can now produce on demand crispy pepper bacon from your phone, it's amazing. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/yCsvHle9yc"">pic.twitter.com/yCsvHle9yc</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EUtsf18X0AMSrr3.jpg'],,0,0,0,FALSE,FALSE,,[]
803,pjpez83,pjpez83,1.00269E+18,1.24621E+18,/pjpez83/status/1246208859120627712,03-04-2020 22:52,1585954320,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> continues their Friday promotion with your loyalty card via app: buy a beverage and receive a free donut.</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24591E+18,"[{'screen_name': 'JonathanMaberry', 'user_id': '11855092'}]"
